x,y,theta
-1.0030375501502506,2.3816620552449823,10.996647416125926
-1.0030204637401072,2.3316599337737673,10.995132605342562
-1.0030817202335316,2.2816578480635905,10.993526036194831
-1.0032252973603708,2.2316559318867291,10.991858725155826
-1.0034532912564775,2.1816543298335338,10.990173904213918
-1.0037653557979012,2.1316531816429052,10.988522757495291
-1.0041584681201061,2.081652604165217,10.986956843284961
-1.004627125911703,2.0316526763907148,10.985520341645634
-1.0051638882681397,1.9816534317634493,10.984245388146986
-1.0057600396022144,1.9316548583481403,10.983151738020808
-1.0064061639883481,1.8816569042672104,10.982249587580409
-1.0070925268111146,1.831659485124117,10.981543325944102
-1.0078092738353164,1.7816624913406545,10.981034548106516
-1.0085465114766323,1.7316657948042455,10.980723837051984
-1.0092943276145034,1.6816692549645107,10.980611713332021
-1.0100427768762754,1.6316727244850733,10.980699768488147
-1.0107817880951524,1.5816760538025274,10.980994094118875
-1.0115008066975,1.5316790921485168,10.981515224167744
-1.0121877079668975,1.4816816800108994,10.982320765778917
-1.0128261763609099,1.4316836282265113,10.983545233449348
-1.013390635171187,1.3816846917362375,10.985453713081329
-1.0138382586546026,1.3316845875950696,10.988496616610576
-1.0140984246729061,1.2816831957955503,10.993354251913477
-1.014060270017531,1.2316812393982515,11.000976396863665
-1.0135582021172327,1.1816820165047017,11.012631168355222
-1.0123546555750333,1.1316952541935064,11.029943489531743
-1.0101220891241103,1.0817448713408861,11.054828120657501
-1.006433447426152,1.0318826952881126,11.089175487400476
-1.0007780185012534,0.98220804583684118,11.134219480251438
-0.99261946133026868,0.9328864075335972,11.189722808006868
-0.98149752051744577,0.88415096961282569,11.253362857138143
-0.9671457735068707,0.83626890512354146,11.320793051526111
-0.94957266173682742,0.78947221703123371,11.38658136544505
-0.9290615145608232,0.74388355042247811,11.445657442518486
-0.90609162693885648,0.69947874025344203,11.494542877788687
-0.88122478357812861,0.65610393594981353,11.531889300615923
-0.85500231026078788,0.61353223531166434,11.558382275309405
-0.82787116584652598,0.57153219576422487,11.576310811463035
-0.80013828513995211,0.52992629709215777,11.588992356731747
-0.77195027459750709,0.48862716015388857,11.60011411156453
-0.74329878472833411,0.447648260636481,11.613079721744779
-0.71404961915342036,0.40709413576976633,11.630521168212894
-0.68398689019031156,0.36714008526801678,11.654094712440681
-0.65285982955947419,0.32801067268010053,11.684543131151592
-0.62042256710324906,0.28996182778075269,11.721907814416937
-0.58646260876365408,0.25326732790252249,11.765783850056932
-0.55081733242130226,0.21820940290608215,11.815573479955809
